NC_035780.1	Gnomon	mRNA	341638	349379	.	-	.	ID=rna30;Parent=gene22;Dbxref=GeneID:111113503,Genbank:XM_022451800.1;Name=XM_022451800.1;gbkey=mRNA;gene=LOC111113503;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 2 samples with support for all annotated introns;product=F-box only protein 47-like;transcript_id=XM_022451800.1
NC_035780.1	Gnomon	mRNA	984471	995318	.	-	.	ID=rna117;Parent=gene66;Dbxref=GeneID:111137104,Genbank:XM_022488366.1;Name=XM_022488366.1;gbkey=mRNA;gene=LOC111137104;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 3 Proteins%2C and 99%25 coverage of the annotated genomic feature by RNAseq alignments;product=SWI/SNF complex subunit SMARCC2-like;transcript_id=XM_022488366.1
NC_035780.1	Gnomon	mRNA	1955555	1981097	.	-	.	ID=rna162;Parent=gene100;Dbxref=GeneID:111128971,Genbank:XM_022474964.1;Name=XM_022474964.1;gbkey=mRNA;gene=LOC111128971;model_evidence=Supporting evidence includes similarity to: 26 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=double-stranded RNA-specific editase 1-like%2C transcript variant X2;transcript_id=XM_022474964.1
NC_035780.1	Gnomon	mRNA	1955555	1981072	.	-	.	ID=rna163;Parent=gene100;Dbxref=GeneID:111128971,Genbank:XM_022474974.1;Name=XM_022474974.1;gbkey=mRNA;gene=LOC111128971;model_evidence=Supporting evidence includes similarity to: 26 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 8 samples with support for all annotated introns;product=double-stranded RNA-specific editase 1-like%2C transcript variant X3;transcript_id=XM_022474974.1
NC_035780.1	Gnomon	mRNA	1955555	1981063	.	-	.	ID=rna164;Parent=gene100;Dbxref=GeneID:111128971,Genbank:XM_022474955.1;Name=XM_022474955.1;gbkey=mRNA;gene=LOC111128971;model_evidence=Supporting evidence includes similarity to: 26 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 8 samples with support for all annotated introns;product=double-stranded RNA-specific editase 1-like%2C transcript variant X1;transcript_id=XM_022474955.1
NC_035780.1	Gnomon	mRNA	1955555	1968539	.	-	.	ID=rna165;Parent=gene100;Dbxref=GeneID:111128971,Genbank:XM_022474984.1;Name=XM_022474984.1;gbkey=mRNA;gene=LOC111128971;model_evidence=Supporting evidence includes similarity to: 24 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=double-stranded RNA-specific editase 1-like%2C transcript variant X4;transcript_id=XM_022474984.1
NC_035780.1	Gnomon	mRNA	1955555	1965769	.	-	.	ID=rna166;Parent=gene100;Dbxref=GeneID:111128971,Genbank:XM_022474991.1;Name=XM_022474991.1;gbkey=mRNA;gene=LOC111128971;model_evidence=Supporting evidence includes similarity to: 24 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=double-stranded RNA-specific editase 1-like%2C transcript variant X5;transcript_id=XM_022474991.1
NC_035780.1	Gnomon	mRNA	1955555	1961628	.	-	.	ID=rna167;Parent=gene100;Dbxref=GeneID:111128971,Genbank:XM_022475001.1;Name=XM_022475001.1;gbkey=mRNA;gene=LOC111128971;model_evidence=Supporting evidence includes similarity to: 24 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 9 samples with support for all annotated introns;product=double-stranded RNA-specific editase 1-like%2C transcript variant X6;transcript_id=XM_022475001.1
NC_035780.1	Gnomon	mRNA	2524425	2553408	.	-	.	ID=rna215;Parent=gene130;Dbxref=GeneID:111131682,Genbank:XM_022479322.1;Name=XM_022479322.1;gbkey=mRNA;gene=LOC111131682;model_evidence=Supporting evidence includes similarity to: 14 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=oxysterol-binding protein-related protein 8-like%2C transcript variant X1;transcript_id=XM_022479322.1
NC_035780.1	Gnomon	mRNA	2524425	2547989	.	-	.	ID=rna216;Parent=gene130;Dbxref=GeneID:111131682,Genbank:XM_022479346.1;Name=XM_022479346.1;gbkey=mRNA;gene=LOC111131682;model_evidence=Supporting evidence includes similarity to: 14 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns;product=oxysterol-binding protein-related protein 8-like%2C transcript variant X4;transcript_id=XM_022479346.1
NC_035780.1	Gnomon	mRNA	2524425	2547594	.	-	.	ID=rna217;Parent=gene130;Dbxref=GeneID:111131682,Genbank:XM_022479329.1;Name=XM_022479329.1;gbkey=mRNA;gene=LOC111131682;model_evidence=Supporting evidence includes similarity to: 14 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 10 samples with support for all annotated introns;product=oxysterol-binding protein-related protein 8-like%2C transcript variant X2;transcript_id=XM_022479329.1
NC_035780.1	Gnomon	mRNA	2524425	2543287	.	-	.	ID=rna218;Parent=gene130;Dbxref=GeneID:111131682,Genbank:XM_022479339.1;Name=XM_022479339.1;gbkey=mRNA;gene=LOC111131682;model_evidence=Supporting evidence includes similarity to: 14 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=oxysterol-binding protein-related protein 8-like%2C transcript variant X3;transcript_id=XM_022479339.1
NC_035780.1	Gnomon	mRNA	2554181	2599559	.	-	.	ID=rna222;Parent=gene131;Dbxref=GeneID:111128103,Genbank:XM_022473562.1;Name=XM_022473562.1;gbkey=mRNA;gene=LOC111128103;model_evidence=Supporting evidence includes similarity to: 7 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=RNA polymerase-associated protein CTR9 homolog;transcript_id=XM_022473562.1
NC_035780.1	Gnomon	mRNA	4282771	4298209	.	+	.	ID=rna425;Parent=gene254;Dbxref=GeneID:111127966,Genbank:XM_022473296.1;Name=XM_022473296.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 1 base in 1 codon;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111127966;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=calmodulin-regulated spectrin-associated protein 1-like;transcript_id=XM_022473296.1
NC_035780.1	Gnomon	mRNA	15350536	15428837	.	-	.	ID=rna1624;Parent=gene932;Dbxref=GeneID:111099722,Genbank:XM_022431146.1;Name=XM_022431146.1;gbkey=mRNA;gene=LOC111099722;model_evidence=Supporting evidence includes similarity to: 27 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 7 samples with support for all annotated introns;product=MAM and LDL-receptor class A domain-containing protein 1-like%2C transcript variant X2;transcript_id=XM_022431146.1
NC_035780.1	Gnomon	mRNA	15350536	15428837	.	-	.	ID=rna1625;Parent=gene932;Dbxref=GeneID:111099722,Genbank:XM_022431137.1;Name=XM_022431137.1;gbkey=mRNA;gene=LOC111099722;model_evidence=Supporting evidence includes similarity to: 27 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 7 samples with support for all annotated introns;product=MAM and LDL-receptor class A domain-containing protein 1-like%2C transcript variant X1;transcript_id=XM_022431137.1
NC_035780.1	Gnomon	mRNA	17457431	17541765	.	+	.	ID=rna1820;Parent=gene1065;Dbxref=GeneID:111120886,Genbank:XM_022461910.1;Name=XM_022461910.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 1 base in 1 codon;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111120886;model_evidence=Supporting evidence includes similarity to: 5 Proteins%2C and 99%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 3 samples with support for all annotated introns;product=midasin-like;transcript_id=XM_022461910.1
NC_035780.1	Gnomon	mRNA	19475014	19496585	.	-	.	ID=rna1985;Parent=gene1177;Dbxref=GeneID:111132855,Genbank:XM_022480749.1;Name=XM_022480749.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 4 bases in 4 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111132855;model_evidence=Supporting evidence includes similarity to: 3 Proteins%2C and 96%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 20 samples with support for all annotated introns;product=cytosolic carboxypeptidase 1-like;transcript_id=XM_022480749.1
NC_035780.1	Gnomon	mRNA	21912280	21954746	.	+	.	ID=rna2170;Parent=gene1300;Dbxref=GeneID:111116607,Genbank:XM_022456050.1;Name=XM_022456050.1;gbkey=mRNA;gene=LOC111116607;model_evidence=Supporting evidence includes similarity to: 3 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 7 samples with support for all annotated introns;product=solute carrier organic anion transporter family member 4A1-like%2C transcript variant X7;transcript_id=XM_022456050.1
NC_035780.1	Gnomon	mRNA	21914008	21954746	.	+	.	ID=rna2171;Parent=gene1300;Dbxref=GeneID:111116607,Genbank:XM_022455768.1;Name=XM_022455768.1;gbkey=mRNA;gene=LOC111116607;model_evidence=Supporting evidence includes similarity to: 3 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=solute carrier organic anion transporter family member 4A1-like%2C transcript variant X3;transcript_id=XM_022455768.1
NC_035780.1	Gnomon	mRNA	21914008	21954746	.	+	.	ID=rna2172;Parent=gene1300;Dbxref=GeneID:111116607,Genbank:XM_022455918.1;Name=XM_022455918.1;gbkey=mRNA;gene=LOC111116607;model_evidence=Supporting evidence includes similarity to: 3 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 7 samples with support for all annotated introns;product=solute carrier organic anion transporter family member 4A1-like%2C transcript variant X5;transcript_id=XM_022455918.1
