Contig100807:3101-3150	sp|Q49V12|MFD_STAS1 Transcription-repair-coupling factor OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229) OX=342451 GN=mfd PE=3 SV=1	3.4
Contig100807:3151-3200	sp|Q559R1|Y2456_DICDI Putative uncharacterized protein DDB_G0272456 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0272456 PE=4 SV=1	8.1
Contig1167:401-450	sp|P57996|SECA1_MYCLE Protein translocase subunit SecA 1 OS=Mycobacterium leprae (strain TN) OX=272631 GN=secA1 PE=3 SV=1	3.0
Contig120547:1001-1050	sp|Q6NYH1|IF122_DANRE Intraflagellar transport protein 122 homolog OS=Danio rerio OX=7955 GN=ift122 PE=2 SV=1	7.1
Contig121874:4001-4050	sp|Q8NFJ9|BBS1_HUMAN Bardet-Biedl syndrome 1 protein OS=Homo sapiens OX=9606 GN=BBS1 PE=1 SV=1	8.4
Contig121874:4001-4050	sp|Q3V3N7|BBS1_MOUSE Bardet-Biedl syndrome 1 protein homolog OS=Mus musculus OX=10090 GN=Bbs1 PE=1 SV=1	9.0
Contig129876:2251-2300	sp|P79250|5HT1B_CANLF 5-hydroxytryptamine receptor 1B OS=Canis lupus familiaris OX=9615 GN=HTR1B PE=2 SV=2	8.3
Contig129876:2251-2300	sp|P49144|5HT1B_RABIT 5-hydroxytryptamine receptor 1B OS=Oryctolagus cuniculus OX=9986 GN=HTR1B PE=2 SV=1	9.3
Contig146135:7251-7300	sp|A1JRU2|PLSB_YERE8 Glycerol-3-phosphate acyltransferase OS=Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081) OX=393305 GN=plsB PE=3 SV=1	6.3
Contig146135:7251-7300	sp|A8GKB6|PLSB_SERP5 Glycerol-3-phosphate acyltransferase OS=Serratia proteamaculans (strain 568) OX=399741 GN=plsB PE=3 SV=1	6.4
Contig146135:7251-7300	sp|Q66FG9|PLSB_YERPS Glycerol-3-phosphate acyltransferase OS=Yersinia pseudotuberculosis serotype I (strain IP32953) OX=273123 GN=plsB PE=3 SV=1	7.6
Contig146135:7251-7300	sp|B2K1U5|PLSB_YERPB Glycerol-3-phosphate acyltransferase OS=Yersinia pseudotuberculosis serotype IB (strain PB1/+) OX=502801 GN=plsB PE=3 SV=1	7.6
Contig146135:7251-7300	sp|B1JNE5|PLSB_YERPY Glycerol-3-phosphate acyltransferase OS=Yersinia pseudotuberculosis serotype O:3 (strain YPIII) OX=502800 GN=plsB PE=3 SV=1	7.6
Contig146135:7251-7300	sp|A4TRU7|PLSB_YERPP Glycerol-3-phosphate acyltransferase OS=Yersinia pestis (strain Pestoides F) OX=386656 GN=plsB PE=3 SV=1	7.6
Contig146135:7251-7300	sp|Q1CE96|PLSB_YERPN Glycerol-3-phosphate acyltransferase OS=Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628 GN=plsB PE=3 SV=1	7.6
Contig146135:7251-7300	sp|Q8ZJ18|PLSB_YERPE Glycerol-3-phosphate acyltransferase OS=Yersinia pestis OX=632 GN=plsB PE=3 SV=1	7.6
Contig146135:7251-7300	sp|Q1C0T9|PLSB_YERPA Glycerol-3-phosphate acyltransferase OS=Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102 GN=plsB PE=3 SV=1	7.6
Contig146135:7251-7300	sp|A7FN98|PLSB_YERP3 Glycerol-3-phosphate acyltransferase OS=Yersinia pseudotuberculosis serotype O:1b (strain IP 31758) OX=349747 GN=plsB PE=3 SV=1	7.6
Contig15444:3701-3750	sp|Q7LHG5|YI31B_YEAST Transposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=3 SV=2	0.016
Contig15444:3701-3750	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3	0.016
Contig15444:3701-3750	sp|P0CT40|TF29_SCHPO Transposon Tf2-9 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-9 PE=3 SV=1	2.4
Contig15444:3701-3750	sp|P0CT43|TF28_SCHPO Transposon Tf2-8 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-8 PE=3 SV=1	2.4
Contig15444:3701-3750	sp|P0CT42|TF27_SCHPO Transposon Tf2-7 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-7 PE=3 SV=1	2.4
Contig15444:3701-3750	sp|P0CT39|TF26_SCHPO Transposon Tf2-6 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-6 PE=3 SV=1	2.4
Contig15444:3701-3750	sp|P0CT38|TF25_SCHPO Transposon Tf2-5 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-5 PE=3 SV=1	2.4
Contig15444:3701-3750	sp|P0CT37|TF24_SCHPO Transposon Tf2-4 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-4 PE=3 SV=1	2.4
Contig15444:3701-3750	sp|P0CT36|TF23_SCHPO Transposon Tf2-3 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-3 PE=1 SV=1	2.4
Contig15444:3701-3750	sp|P0CT35|TF22_SCHPO Transposon Tf2-2 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-2 PE=3 SV=1	2.4
Contig1730:501-550	sp|Q32836|YCF2_PELHO Protein Ycf2 OS=Pelargonium hortorum OX=4031 GN=ycf2-A PE=3 SV=2	9.5
Contig1956:3901-3950	sp|Q8VD04|GRAP1_MOUSE GRIP1-associated protein 1 OS=Mus musculus OX=10090 GN=Gripap1 PE=1 SV=1	8.9
Contig22642:2951-3000	sp|P04235|CD3D_MOUSE T-cell surface glycoprotein CD3 delta chain OS=Mus musculus OX=10090 GN=Cd3d PE=1 SV=1	4.2
Contig23612:25351-25400	sp|Q07K31|GLPK_RHOP5 Glycerol kinase OS=Rhodopseudomonas palustris (strain BisA53) OX=316055 GN=glpK PE=3 SV=1	3.1
Contig23612:25351-25400	sp|Q1QR91|GLPK_NITHX Glycerol kinase OS=Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14) OX=323097 GN=glpK PE=3 SV=1	4.3
